13729,भोट
8997,नेपाली
6481,मेयर
4239,नेपाल
4137,देउवा
3382,मत
2602,चुनाव
2280,भनेर
2211,पार्टी
2110,होला
2075,दिन
1942,अनि
1863,स्वतन्त्र
1705,आज
1671,नेता
1567,काम
1546,देश
1411,है
1169,अहिले
1164,दिने
1144,जनता
1132,कति
1131,हैन
1112,भयो
1092,भन्दै
1041,हाल्न
1037,जय
1026,रे
1014,छन
981,बालेन
972,एउटा
945,मात्रै
941,गर्दा
852,पर्ने
850,प्रचण्ड
836,राजनीति
816,जनताले
743,मान्छे
738,भएर
735,भो
718,हाल्ने
661,मन
657,चाहिँ
643,हरु
632,घर
609,पैसा
605,जनताको
575,माग्न
531,लौरो
518,देशको
